PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-s38s06,00:44:43.2298,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s07,00:53:39.8758,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s08,01:02:36.5217,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s09,01:11:33.1677,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s10,01:20:29.8137,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s11,01:29:26.4596,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s12,01:38:23.1056,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s13,01:47:19.7516,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s14,01:56:16.3975,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s15,02:05:13.0435,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s16,02:14:09.6894,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s17,02:23:06.3354,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s18,02:32:02.9814,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s19,02:40:59.6273,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s20,02:49:56.2733,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s21,02:58:52.9193,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s22,03:07:49.5652,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s23,03:16:46.2112,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s24,03:25:42.8571,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s25,03:34:39.5031,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s26,03:43:36.1491,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s27,03:52:32.795,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s28,04:01:29.441,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s29,04:10:26.087,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s30,04:19:22.7329,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s31,04:28:19.3789,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s32,04:37:16.0248,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s33,04:46:12.6708,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s34,04:55:09.3168,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s35,21:01:07.0807,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s36,21:10:03.7267,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s37,21:19:00.3727,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s38,21:27:57.0186,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s39,21:36:53.6646,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s40,21:45:50.3106,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s41,21:54:46.9565,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s42,22:03:43.6025,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s43,22:12:40.2484,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s44,22:21:36.8944,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s45,22:30:33.5404,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s46,22:39:30.1863,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s47,22:48:26.8323,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s48,22:57:23.4783,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s49,23:06:20.1242,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s50,23:15:16.7702,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s51,23:24:13.4161,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s52,23:33:10.0621,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s53,23:42:06.7081,-51:19:47.4859,2000.
SPLUS,SPLUS-s38s54,23:51:03.354,-51:19:47.4859,2000.
SPLUS,SPLUS-s39s01,00:00:00,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s02,00:09:10.3185,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s03,00:18:20.6369,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s04,00:27:30.9554,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s05,00:36:41.2739,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s06,00:45:51.5924,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s07,00:55:01.9108,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s08,01:04:12.2293,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s09,01:13:22.5478,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s10,01:22:32.8662,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s11,01:31:43.1847,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s12,01:40:53.5032,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s13,01:50:03.8217,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s14,01:59:14.1401,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s15,02:08:24.4586,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s16,02:17:34.7771,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s17,02:26:45.0955,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s18,02:35:55.414,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s19,02:45:05.7325,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s20,02:54:16.051,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s21,03:03:26.3694,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s22,03:12:36.6879,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s23,03:21:47.0064,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s24,03:30:57.3248,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s25,03:40:07.6433,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s26,03:49:17.9618,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s27,03:58:28.2803,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s28,04:07:38.5987,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s29,04:16:48.9172,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s30,04:25:59.2357,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s31,04:35:09.5541,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s32,04:44:19.8726,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s33,04:53:30.1911,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s34,21:05:43.949,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s35,21:14:54.2675,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s36,21:24:04.586,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s37,21:33:14.9045,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s38,21:42:25.2229,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s39,21:51:35.5414,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s40,22:00:45.8599,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s41,22:09:56.1783,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s42,22:19:06.4968,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s43,22:28:16.8153,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s44,22:37:27.1338,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s45,22:46:37.4522,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s46,22:55:47.7707,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s47,23:04:58.0892,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s48,23:14:08.4076,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s49,23:23:18.7261,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s50,23:32:29.0446,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s51,23:41:39.3631,-52:40:21.2727,2000.
SPLUS,SPLUS-s39s52,23:50:49.6815,-52:40:21.2727,2000.
SPLUS,SPLUS-s40s01,00:00:00,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s02,00:09:28.4211,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s03,00:18:56.8421,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s04,00:28:25.2632,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s05,00:37:53.6842,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s06,00:47:22.1053,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s07,00:56:50.5263,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s08,01:06:18.9474,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s09,01:15:47.3684,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s10,01:25:15.7895,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s11,01:34:44.2105,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s12,01:44:12.6316,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s13,01:53:41.0526,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s14,02:03:09.4737,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s15,02:12:37.8947,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s16,02:22:06.3158,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s17,02:31:34.7368,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s18,02:41:03.1579,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s19,02:50:31.5789,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s20,03:00:00,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s21,03:09:28.4211,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s22,03:18:56.8421,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s23,03:28:25.2632,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s24,03:37:53.6842,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s25,03:47:22.1053,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s26,03:56:50.5263,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s27,04:06:18.9474,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s28,04:15:47.3684,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s29,04:25:15.7895,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s30,04:34:44.2105,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s31,04:44:12.6316,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s32,04:53:41.0526,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s33,21:00:00,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s34,21:09:28.4211,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s35,21:18:56.8421,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s36,21:28:25.2632,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s37,21:37:53.6842,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s38,21:47:22.1053,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s39,21:56:50.5263,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s40,22:06:18.9474,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s41,22:15:47.3684,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s42,22:25:15.7895,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s43,22:34:44.2105,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s44,22:44:12.6316,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s45,22:53:41.0526,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s46,23:03:09.4737,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s47,23:12:37.8947,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s48,23:22:06.3158,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s49,23:31:34.7368,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s50,23:41:03.1579,-54:00:44.4237,2000.
SPLUS,SPLUS-s40s51,23:50:31.5789,-54:00:44.4237,2000.
SPLUS,SPLUS-s41s01,00:00:00,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s02,00:09:47.7551,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s03,00:19:35.5102,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s04,00:29:23.2653,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s05,00:39:11.0204,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s06,00:48:58.7755,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s07,00:58:46.5306,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s08,01:08:34.2857,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s09,01:18:22.0408,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s10,01:28:09.7959,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s11,01:37:57.551,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s12,01:47:45.3061,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s13,01:57:33.0612,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s14,02:07:20.8163,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s15,02:17:08.5714,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s16,02:26:56.3265,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s17,02:36:44.0816,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s18,02:46:31.8367,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s19,02:56:19.5918,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s20,03:06:07.3469,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s21,03:15:55.102,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s22,03:25:42.8571,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s23,03:35:30.6122,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s24,03:45:18.3673,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s25,03:55:06.1224,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s26,04:04:53.8776,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s27,04:14:41.6327,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s28,04:24:29.3878,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s29,04:34:17.1429,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s30,04:44:04.898,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s31,04:53:52.6531,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s32,21:03:40.4082,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s33,21:13:28.1633,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s34,21:23:15.9184,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s35,21:33:03.6735,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s36,21:42:51.4286,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s37,21:52:39.1837,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s38,22:02:26.9388,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s39,22:12:14.6939,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s40,22:22:02.449,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s41,22:31:50.2041,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s42,22:41:37.9592,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s43,22:51:25.7143,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s44,23:01:13.4694,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s45,23:11:01.2245,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s46,23:20:48.9796,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s47,23:30:36.7347,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s48,23:40:24.4898,-55:20:52.8866,2000.
SPLUS,SPLUS-s41s49,23:50:12.2449,-55:20:52.8866,2000.
SPLUS,SPLUS-s42s01,00:00:00,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s02,00:10:08.4507,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s03,00:20:16.9014,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s04,00:30:25.3521,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s05,00:40:33.8028,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s06,00:50:42.2535,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s07,01:00:50.7042,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s08,01:10:59.1549,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s09,01:21:07.6056,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s10,01:31:16.0563,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s11,01:41:24.507,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s12,01:51:32.9577,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s13,02:01:41.4085,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s14,02:11:49.8592,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s15,02:21:58.3099,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s16,02:32:06.7606,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s17,02:42:15.2113,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s18,02:52:23.662,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s19,03:02:32.1127,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s20,03:12:40.5634,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s21,03:22:49.0141,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s22,03:32:57.4648,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s23,03:43:05.9155,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s24,03:53:14.3662,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s25,04:03:22.8169,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s26,04:13:31.2676,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s27,04:23:39.7183,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s28,04:33:48.169,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s29,04:43:56.6197,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s30,04:54:05.0704,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s31,21:07:36.338,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s32,21:17:44.7887,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s33,21:27:53.2394,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s34,21:38:01.6901,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s35,21:48:10.1408,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s36,21:58:18.5915,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s37,22:08:27.0423,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s38,22:18:35.493,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s39,22:28:43.9437,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s40,22:38:52.3944,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s41,22:49:00.8451,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s42,22:59:09.2958,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s43,23:09:17.7465,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s44,23:19:26.1972,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s45,23:29:34.6479,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s46,23:39:43.0986,-56:40:45.9845,2000.
SPLUS,SPLUS-s42s47,23:49:51.5493,-56:40:45.9845,2000.
SPLUS,SPLUS-s43s01,00:00:00,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s02,00:10:30.6569,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s03,00:21:01.3139,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s04,00:31:31.9708,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s05,00:42:02.6277,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s06,00:52:33.2847,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s07,01:03:03.9416,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s08,01:13:34.5985,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s09,01:24:05.2555,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s10,01:34:35.9124,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s11,01:45:06.5693,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s12,01:55:37.2263,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s13,02:06:07.8832,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s14,02:16:38.5401,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s15,02:27:09.1971,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s16,02:37:39.854,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s17,02:48:10.5109,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s18,02:58:41.1679,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s19,03:09:11.8248,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s20,03:19:42.4818,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s21,03:30:13.1387,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s22,03:40:43.7956,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s23,03:51:14.4526,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s24,04:01:45.1095,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s25,04:12:15.7664,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s26,04:22:46.4234,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s27,04:33:17.0803,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s28,04:43:47.7372,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s29,04:54:18.3942,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s30,21:01:18.8321,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s31,21:11:49.4891,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s32,21:22:20.146,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s33,21:32:50.8029,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s34,21:43:21.4599,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s35,21:53:52.1168,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s36,22:04:22.7737,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s37,22:14:53.4307,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s38,22:25:24.0876,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s39,22:35:54.7445,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s40,22:46:25.4015,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s41,22:56:56.0584,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s42,23:07:26.7153,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s43,23:17:57.3723,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s44,23:28:28.0292,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s45,23:38:58.6861,-58:00:22.9832,2000.
SPLUS,SPLUS-s43s46,23:49:29.3431,-58:00:22.9832,2000.
SPLUS,SPLUS-s44s01,00:00:00,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s02,00:10:49.6241,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s03,00:21:39.2481,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s04,00:32:28.8722,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s05,00:43:18.4962,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s06,00:54:08.1203,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s07,01:04:57.7444,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s08,01:15:47.3684,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s09,01:26:36.9925,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s10,01:37:26.6165,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s11,01:48:16.2406,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s12,01:59:05.8647,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s13,02:09:55.4887,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s14,02:20:45.1128,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s15,02:31:34.7368,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s16,02:42:24.3609,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s17,02:53:13.985,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s18,03:04:03.609,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s19,03:14:53.2331,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s20,03:25:42.8571,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s21,03:36:32.4812,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s22,03:47:22.1053,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s23,03:58:11.7293,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s24,04:09:01.3534,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s25,04:19:50.9774,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s26,04:30:40.6015,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s27,04:41:30.2256,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s28,04:52:19.8496,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s29,21:06:46.015,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s30,21:17:35.6391,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s31,21:28:25.2632,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s32,21:39:14.8872,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s33,21:50:04.5113,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s34,22:00:54.1353,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s35,22:11:43.7594,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s36,22:22:33.3835,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s37,22:33:23.0075,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s38,22:44:12.6316,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s39,22:55:02.2556,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s40,23:05:51.8797,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s41,23:16:41.5038,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s42,23:27:31.1278,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s43,23:38:20.7519,-59:19:43.0827,2000.
SPLUS,SPLUS-s44s44,23:49:10.3759,-59:19:43.0827,2000.
SPLUS,SPLUS-n01n01,10:00:56.6929,-00:00:00,2000.
SPLUS,SPLUS-n01n02,10:06:36.8504,-00:00:00,2000.
SPLUS,SPLUS-n01n03,10:12:17.0079,-00:00:00,2000.
SPLUS,SPLUS-n01n04,10:17:57.1654,-00:00:00,2000.
SPLUS,SPLUS-n01n05,10:23:37.3228,-00:00:00,2000.
SPLUS,SPLUS-n01n06,10:29:17.4803,-00:00:00,2000.
SPLUS,SPLUS-n01n07,10:34:57.6378,-00:00:00,2000.
SPLUS,SPLUS-n01n08,10:40:37.7953,-00:00:00,2000.
SPLUS,SPLUS-n01n09,10:46:17.9528,-00:00:00,2000.
SPLUS,SPLUS-n01n10,10:51:58.1102,-00:00:00,2000.
SPLUS,SPLUS-n01n11,10:57:38.2677,-00:00:00,2000.
SPLUS,SPLUS-n01n12,11:03:18.4252,-00:00:00,2000.
SPLUS,SPLUS-n01n13,11:08:58.5827,-00:00:00,2000.
